,Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressurehPa,Mean_Sea_Level_PressurehPa,Min_Sea_Level_PressurehPa,Max_VisibilityKm,Mean_VisibilityKm,Min_VisibilitykM,Max_Wind_SpeedKm_h,Mean_Wind_SpeedKm_h,Max_Gust_SpeedKm_h,Precipitationmm,CloudCover,Events,WindDirDegrees,State
437,2014-03-14,19,9,-1,4,2,-2,95,59,15,1028,1025,1022,13.0,8.0,5.0,11,3,,0.0,1.0,,139,RP
438,2014-03-15,11,7,3,7,4,1,82,67,52,1024,1022,1020,31.0,10.0,5.0,26,13,,0.51,7.0,Rain,271,RP
439,2014-03-16,16,12,7,7,6,5,86,64,43,1023,1021,1019,23.0,13.0,8.0,21,13,,0.0,7.0,Rain,255,RP
440,2014-03-17,18,11,3,8,6,3,100,70,36,1023,1021,1019,23.0,11.0,5.0,14,8,,0.0,6.0,,282,RP
441,2014-03-18,14,8,2,9,6,3,100,70,46,1020,1017,1014,14.0,9.0,5.0,34,8,,0.25,6.0,Rain,213,RP
442,2014-03-19,17,12,7,6,4,3,77,55,30,1027,1024,1019,31.0,20.0,10.0,23,16,,0.0,7.0,,243,RP
443,2014-03-20,22,12,1,6,3,1,99,50,18,1026,1018,1013,29.0,20.0,10.0,26,11,,0.0,,,176,RP
444,2014-03-21,21,14,9,9,6,3,82,51,22,1013,1011,1010,31.0,16.0,10.0,35,18,48.0,0.0,7.0,Rain,228,RP
445,2014-03-22,11,9,8,9,7,4,96,83,71,1010,1007,1004,31.0,11.0,5.0,21,8,,4.06,6.0,Rain,211,RP
446,2014-03-23,12,8,2,5,1,-3,96,63,34,1010,1008,1007,31.0,15.0,10.0,21,11,,0.0,5.0,Rain,279,RP
447,2014-03-24,10,5,0,3,2,-1,97,74,43,1014,1013,1010,31.0,16.0,10.0,21,6,,0.25,7.0,Rain,52,RP
448,2014-03-25,10,4,-1,3,1,-2,100,70,36,1014,1010,1008,31.0,12.0,6.0,16,6,,0.0,5.0,,45,RP
449,2014-03-26,12,6,-1,1,-2,-4,93,55,23,1014,1012,1011,31.0,15.0,10.0,21,8,,0.0,5.0,Rain,27,RP
450,2014-03-27,16,9,2,2,0,-3,81,46,21,1012,1011,1009,31.0,25.0,19.0,16,8,,0.0,8.0,,53,RP
451,2014-03-28,18,10,2,4,2,0,81,45,20,1019,1015,1012,31.0,24.0,14.0,21,10,,0.0,8.0,,100,RP
452,2014-03-29,20,11,3,5,3,-1,82,43,17,1021,1019,1017,31.0,19.0,6.0,14,8,,0.0,8.0,,78,RP
453,2014-03-30,22,12,2,7,4,2,87,50,18,1018,1016,1014,31.0,19.0,10.0,11,6,,0.0,,,341,RP
454,2014-03-31,21,12,4,7,5,2,93,57,16,1016,1014,1012,31.0,16.0,6.0,11,5,,0.0,,,18,RP
455,2014-04-01,22,13,4,9,4,-3,88,54,15,1014,1012,1009,31.0,19.0,8.0,8,5,,0.0,8.0,,154,RP
456,2014-04-02,23,14,6,9,6,4,92,57,22,1010,1008,1005,31.0,23.0,10.0,14,5,,0.0,,,148,RP
457,2014-04-03,23,15,7,10,7,3,88,54,17,1006,1005,1003,31.0,19.0,10.0,18,5,,0.51,8.0,Rain,27,RP
458,2014-04-04,24,17,11,11,8,7,77,53,27,1008,1006,1005,31.0,19.0,10.0,29,8,,0.25,7.0,Rain-Thunderstorm,341,RP
459,2014-04-05,16,12,8,12,11,8,100,84,68,1018,1014,1009,31.0,6.0,2.0,16,6,,0.0,7.0,Rain,303,RP
460,2014-04-06,21,14,8,12,8,6,100,61,30,1020,1019,1018,31.0,9.0,0.0,11,5,,0.0,4.0,Fog,199,RP
461,2014-04-07,22,14,6,12,9,6,93,62,33,1020,1016,1012,31.0,24.0,10.0,14,6,,0.0,6.0,,175,RP
462,2014-04-08,17,14,11,12,4,-1,88,48,23,1024,1017,1012,31.0,17.0,10.0,34,19,52.0,0.0,5.0,Rain,269,RP
463,2014-04-09,16,10,3,4,2,-1,85,51,22,1027,1025,1023,31.0,14.0,5.0,21,11,,0.0,5.0,Rain,279,RP
464,2014-04-10,18,12,7,7,5,2,76,53,32,1024,1022,1019,31.0,22.0,10.0,13,6,,0.0,7.0,Rain,337,RP
465,2014-04-11,21,13,5,8,6,3,93,54,21,1020,1017,1015,31.0,20.0,11.0,11,6,,0.0,8.0,,123,RP
466,2014-04-12,21,14,8,9,7,4,93,57,32,1017,1016,1014,29.0,14.0,5.0,14,8,,0.0,3.0,,348,RP
467,2014-04-13,19,12,6,7,3,1,81,45,19,1021,1019,1017,29.0,14.0,8.0,21,10,,0.0,4.0,,334,RP
468,2014-04-14,16,12,7,7,2,-2,76,51,19,1022,1018,1017,31.0,17.0,10.0,34,16,58.0,0.0,5.0,Rain,288,RP
469,2014-04-15,11,7,3,2,-1,-3,70,51,29,1027,1025,1022,10.0,10.0,10.0,23,14,,0.0,7.0,Rain,324,RP
470,2014-04-16,15,8,0,2,-1,-3,86,52,20,1030,1029,1027,31.0,18.0,10.0,18,6,32.0,0.0,3.0,,63,RP
471,2014-04-17,17,8,0,2,-2,-5,81,42,14,1029,1022,1015,31.0,22.0,10.0,18,8,,0.0,,,144,RP
472,2014-04-18,14,9,5,6,2,-1,82,56,26,1015,1012,1011,31.0,13.0,5.0,29,11,39.0,1.02,6.0,Rain,5,RP
473,2014-04-19,19,11,2,8,4,2,93,59,31,1015,1012,1009,31.0,17.0,10.0,24,13,,0.0,5.0,,40,RP
474,2014-04-20,21,16,9,9,7,3,87,49,24,1009,1006,1004,31.0,13.0,6.0,21,13,,0.25,6.0,Rain,105,RP
475,2014-04-21,20,14,8,10,7,5,82,58,27,1006,1004,1002,31.0,19.0,10.0,26,10,,0.0,5.0,Rain,190,RP
476,2014-04-22,19,14,9,11,9,7,95,70,35,1016,1012,1007,31.0,15.0,5.0,14,8,,0.0,7.0,Rain,170,RP
477,2014-04-23,23,14,6,11,7,5,97,57,23,1020,1018,1017,31.0,14.0,8.0,16,5,,0.0,8.0,,37,RP
478,2014-04-24,25,16,7,11,8,4,93,52,17,1020,1017,1013,31.0,23.0,16.0,16,6,,0.0,8.0,Rain,96,RP
479,2014-04-25,26,18,11,13,9,6,82,48,20,1013,1010,1009,31.0,21.0,10.0,21,10,40.0,0.0,7.0,Rain-Thunderstorm,26,RP
480,2014-04-26,21,17,12,13,11,7,95,65,36,1013,1011,1007,31.0,15.0,3.0,14,8,,2.03,6.0,Rain-Thunderstorm,326,RP
481,2014-04-27,16,13,10,12,9,4,97,71,36,1010,1008,1007,31.0,13.0,2.0,18,10,32.0,2.03,6.0,Rain,235,RP
482,2014-04-28,16,12,9,11,9,7,94,71,51,1012,1010,1009,31.0,17.0,10.0,11,5,,0.0,7.0,Rain,285,RP
483,2014-04-29,18,14,11,13,11,10,93,77,52,1013,1012,1011,19.0,11.0,6.0,14,6,,0.0,7.0,Rain,206,RP
484,2014-04-30,21,15,9,13,12,9,99,79,49,1012,1010,1009,27.0,8.0,2.0,21,8,,0.25,6.0,Rain-Thunderstorm,349,RP
485,2014-05-01,18,14,11,13,12,9,100,88,54,1013,1012,1010,31.0,7.0,2.0,14,6,,6.1,7.0,Fog-Rain,246,RP
486,2014-05-02,18,14,11,12,11,8,100,79,53,1018,1013,1010,29.0,10.0,2.0,23,10,,0.0,7.0,Rain,341,RP
487,2014-05-03,12,9,4,7,3,1,91,60,37,1024,1022,1019,31.0,15.0,10.0,21,16,,0.0,7.0,,32,RP
488,2014-05-04,17,9,2,6,2,0,97,52,22,1025,1022,1020,31.0,20.0,11.0,11,6,,0.0,,,340,RP
489,2014-05-05,19,12,4,8,4,0,92,53,19,1021,1017,1014,31.0,23.0,10.0,11,5,,0.0,8.0,,99,RP
490,2014-05-06,21,13,4,10,7,4,94,59,34,1014,1012,1011,31.0,24.0,19.0,21,10,34.0,0.0,8.0,,201,RP
491,2014-05-07,19,16,12,13,9,5,98,66,32,1016,1013,1010,27.0,11.0,10.0,29,14,53.0,0.51,6.0,Rain,243,RP
492,2014-05-08,19,13,8,12,9,7,100,71,36,1017,1015,1012,27.0,11.0,5.0,23,13,34.0,0.25,6.0,Rain,221,RP
493,2014-05-09,20,16,12,13,11,8,97,67,43,1016,1014,1013,18.0,10.0,6.0,29,18,47.0,0.0,6.0,Rain,233,RP
494,2014-05-10,18,13,9,13,9,6,94,69,48,1018,1013,1008,29.0,13.0,10.0,21,11,,2.03,7.0,Rain,189,RP
495,2014-05-11,15,12,8,10,7,4,88,64,42,1011,1009,1008,31.0,11.0,6.0,32,18,53.0,2.03,6.0,Rain-Thunderstorm,234,RP
496,2014-05-12,16,11,6,8,6,3,94,63,29,1014,1013,1011,10.0,10.0,5.0,29,14,35.0,0.25,5.0,Rain,237,RP
497,2014-05-13,17,12,8,8,6,4,91,64,34,1021,1016,1014,18.0,10.0,10.0,24,11,35.0,0.0,6.0,Rain,258,RP
498,2014-05-14,17,12,7,8,4,1,87,58,22,1029,1027,1022,31.0,15.0,10.0,19,11,37.0,0.0,5.0,Rain,341,RP
499,2014-05-15,15,10,6,7,4,1,88,57,38,1033,1032,1030,31.0,14.0,10.0,21,11,,0.0,7.0,Rain,10,RP
500,2014-05-16,19,13,7,7,6,3,93,53,24,1033,1028,1024,31.0,14.0,10.0,21,14,35.0,0.0,3.0,,17,RP
501,2014-05-17,21,14,8,8,6,1,85,48,21,1025,1021,1018,31.0,31.0,31.0,23,11,,0.0,,,18,RP
502,2014-05-18,21,14,8,12,8,6,92,56,32,1019,1014,1010,31.0,21.0,10.0,13,6,,0.0,5.0,,34,RP
503,2014-05-19,26,17,7,13,9,7,95,59,23,1010,1009,1008,31.0,26.0,14.0,21,6,,0.0,,,166,RP
504,2014-05-20,27,18,8,16,9,6,92,49,22,1013,1012,1010,31.0,23.0,11.0,14,6,34.0,0.0,8.0,,131,RP
505,2014-05-21,28,19,11,13,11,8,91,47,20,1014,1011,1007,31.0,28.0,19.0,18,6,,0.0,,,109,RP
506,2014-05-22,28,22,17,13,11,7,67,48,24,1013,1009,1006,31.0,13.0,5.0,35,11,,3.05,7.0,Rain,243,RP
507,2014-05-23,21,17,13,13,12,8,95,70,36,1013,1011,1009,19.0,10.0,5.0,14,8,,5.08,6.0,Rain,167,RP
508,2014-05-24,19,16,10,13,9,5,88,67,35,1020,1016,1011,31.0,12.0,10.0,21,10,,0.51,6.0,Rain,223,RP
509,2014-05-25,24,15,6,10,8,6,97,52,26,1022,1019,1017,31.0,31.0,31.0,14,6,,0.0,8.0,,40,RP
510,2014-05-26,21,17,13,15,13,9,94,73,47,1017,1014,1011,31.0,14.0,6.0,18,6,,0.0,6.0,Rain,339,RP
511,2014-05-27,21,17,14,15,12,10,100,72,46,1013,1011,1010,31.0,11.0,2.0,26,10,,0.0,7.0,Rain,248,RP
512,2014-05-28,20,16,12,12,9,7,88,61,35,1013,1012,1011,31.0,15.0,10.0,16,10,,0.0,7.0,,264,RP
513,2014-05-29,19,14,10,12,11,9,93,70,52,1018,1015,1013,31.0,17.0,10.0,18,6,,0.0,7.0,Rain,13,RP
514,2014-05-30,15,12,7,11,6,3,86,59,39,1023,1021,1019,31.0,11.0,10.0,19,10,,0.0,8.0,Rain,49,RP
515,2014-05-31,22,13,5,9,6,3,95,49,20,1023,1021,1020,31.0,23.0,10.0,14,8,,0.0,6.0,,14,RP
516,2014-06-01,22,15,8,12,8,5,91,57,27,1021,1019,1018,31.0,20.0,10.0,14,6,,0.0,7.0,Rain,112,RP
517,2014-06-02,23,17,11,13,9,6,82,56,24,1019,1018,1016,31.0,21.0,10.0,18,8,,4.06,7.0,Rain,42,RP
518,2014-06-03,23,17,12,13,10,7,92,61,28,1017,1015,1012,31.0,14.0,5.0,23,8,,0.0,7.0,Rain-Thunderstorm,165,RP
519,2014-06-04,23,16,9,15,12,9,100,77,40,1013,1009,1007,31.0,13.0,3.0,19,6,,4.06,7.0,Fog-Rain,186,RP
520,2014-06-05,21,15,9,12,6,3,86,50,22,1017,1015,1010,10.0,10.0,10.0,21,13,35.0,0.0,3.0,,226,RP
521,2014-06-06,28,17,6,13,8,4,97,50,15,1018,1016,1014,31.0,30.0,29.0,11,5,,0.0,8.0,,194,RP
522,2014-06-07,31,21,11,19,12,10,90,49,21,1016,1015,1014,31.0,29.0,24.0,14,6,,0.0,8.0,,178,RP
523,2014-06-08,33,23,14,18,14,11,92,46,18,1018,1017,1015,31.0,25.0,14.0,18,8,,0.0,8.0,,188,RP
524,2014-06-09,36,26,16,18,14,8,89,43,11,1017,1016,1013,31.0,25.0,18.0,11,6,,0.0,8.0,,150,RP
525,2014-06-10,33,25,17,19,16,10,83,52,18,1019,1017,1014,31.0,18.0,10.0,24,8,,0.0,6.0,Rain-Thunderstorm,314,RP
526,2014-06-11,28,23,18,18,16,14,84,57,32,1025,1022,1019,31.0,16.0,10.0,24,13,,0.0,3.0,Rain,344,RP
527,2014-06-12,28,22,17,17,14,11,82,56,32,1025,1024,1022,31.0,18.0,10.0,21,13,,0.0,2.0,,359,RP
528,2014-06-13,26,20,14,12,9,6,77,45,19,1023,1020,1017,31.0,17.0,10.0,23,13,,0.0,,,351,RP
529,2014-06-14,21,16,11,12,8,3,84,51,21,1020,1019,1018,31.0,14.0,10.0,26,11,,0.0,6.0,,7,RP
530,2014-06-15,24,17,10,11,7,3,87,43,18,1021,1020,1019,,,,26,13,,0.0,,,29,RP
531,2014-06-16,23,17,11,10,8,4,82,50,22,1021,1019,1018,31.0,23.0,16.0,26,11,,0.0,8.0,,360,RP
532,2014-06-17,23,17,12,11,9,7,82,54,28,1020,1019,1018,31.0,17.0,10.0,21,11,39.0,0.0,6.0,,19,RP
533,2014-06-18,26,19,12,12,8,4,82,43,16,1020,1019,1017,31.0,24.0,10.0,21,11,27.0,0.0,3.0,,10,RP
534,2014-06-19,23,18,13,12,9,7,79,50,27,1020,1018,1016,31.0,19.0,10.0,21,13,,0.25,2.0,,351,RP
535,2014-06-20,21,17,13,13,8,6,88,55,33,1019,1018,1018,31.0,11.0,5.0,23,13,,0.0,7.0,Rain,333,RP
536,2014-06-21,23,16,9,9,7,5,86,47,22,1020,1018,1017,31.0,17.0,10.0,18,8,29.0,0.0,5.0,,347,RP
537,2014-06-22,25,16,7,11,7,6,88,43,21,1021,1019,1019,31.0,23.0,14.0,21,8,,0.0,,,347,RP
538,2014-06-23,25,18,11,9,8,6,73,43,22,1022,1020,1017,31.0,27.0,23.0,21,10,,0.0,8.0,,13,RP
539,2014-06-24,26,19,11,10,7,4,73,41,15,1019,1016,1013,,,,21,10,26.0,0.0,8.0,,8,RP
540,2014-06-25,22,17,12,11,7,1,86,48,17,1016,1013,1012,27.0,13.0,10.0,26,13,53.0,0.0,5.0,Rain,350,RP
541,2014-06-26,24,16,8,8,6,3,82,44,19,1016,1015,1013,,,,16,8,32.0,0.0,8.0,,22,RP
542,2014-06-27,27,18,8,12,8,5,87,43,16,1016,1015,1013,,,,19,8,,3.05,8.0,,217,RP
543,2014-06-28,22,18,13,17,14,12,99,72,53,1015,1012,1007,31.0,14.0,2.0,21,10,37.0,0.51,6.0,Rain,176,RP
544,2014-06-29,19,17,15,16,13,10,100,77,48,1012,1009,1006,23.0,11.0,10.0,21,13,,3.05,7.0,Rain,275,RP
545,2014-06-30,22,18,14,13,9,4,86,57,30,1019,1015,1012,31.0,13.0,10.0,23,10,,3.05,7.0,Rain,275,RP
546,2014-07-01,24,16,8,11,7,4,96,46,18,1019,1018,1016,31.0,27.0,23.0,13,6,,0.0,8.0,,13,RP
547,2014-07-02,26,18,10,9,7,3,77,42,15,1023,1020,1019,31.0,29.0,27.0,19,10,,0.0,,,2,RP
548,2014-07-03,29,20,11,15,11,7,86,47,16,1024,1022,1019,31.0,27.0,21.0,16,8,35.0,0.0,8.0,,186,RP
549,2014-07-04,31,22,12,14,9,5,88,39,13,1019,1012,1007,31.0,25.0,10.0,24,6,42.0,0.0,8.0,Rain-Thunderstorm,27,RP
550,2014-07-05,24,21,18,18,16,14,83,70,49,1013,1011,1008,31.0,13.0,10.0,26,14,,0.25,7.0,Rain,213,RP
551,2014-07-06,31,23,16,17,15,11,90,50,20,1013,1010,1006,31.0,17.0,3.0,26,11,,7.11,6.0,Rain,187,RP
552,2014-07-07,24,20,17,18,15,13,100,70,46,1018,1015,1012,31.0,13.0,10.0,14,10,,11.94,7.0,Rain,354,RP
553,2014-07-08,19,17,14,17,15,13,97,90,81,1011,1009,1008,26.0,11.0,5.0,19,10,,7.11,7.0,Rain,241,RP
554,2014-07-09,14,13,12,13,12,11,96,90,85,1010,1009,1007,29.0,10.0,5.0,18,14,,12.95,7.0,Rain,239,RP
555,2014-07-10,20,16,12,16,13,12,97,81,57,1011,1010,1007,26.0,10.0,3.0,14,8,,6.1,7.0,Rain-Thunderstorm,184,RP
556,2014-07-11,27,20,13,17,15,12,100,70,35,1014,1012,1011,29.0,12.0,3.0,23,6,,0.0,4.0,Fog,348,RP
557,2014-07-12,24,21,17,17,16,15,91,74,50,1013,1012,1011,27.0,11.0,2.0,21,10,,5.08,7.0,Rain,278,RP
558,2014-07-13,22,19,16,18,16,15,94,80,64,1012,1010,1009,31.0,15.0,5.0,19,10,,6.1,7.0,Rain-Thunderstorm,227,RP
559,2014-07-14,27,22,17,18,14,9,94,64,24,1018,1014,1010,31.0,12.0,8.0,16,10,,0.0,6.0,Rain,242,RP
560,2014-07-15,27,20,13,16,13,10,97,59,27,1021,1020,1018,31.0,20.0,10.0,13,8,,0.0,3.0,,212,RP
561,2014-07-16,28,22,15,16,13,10,88,56,25,1022,1021,1020,31.0,27.0,19.0,11,6,,0.0,8.0,,24,RP
562,2014-07-17,31,22,13,16,13,9,94,50,19,1022,1021,1019,31.0,18.0,10.0,11,5,,0.0,7.0,,55,RP
563,2014-07-18,33,24,15,16,12,7,90,41,15,1020,1017,1015,31.0,29.0,21.0,18,8,,0.0,8.0,,122,RP
564,2014-07-19,34,24,16,16,13,9,84,38,16,1015,1012,1009,31.0,23.0,10.0,21,10,,0.0,8.0,,122,RP
565,2014-07-20,27,23,19,19,17,15,90,63,40,1012,1010,1008,31.0,18.0,10.0,26,10,,1.02,7.0,Rain,181,RP
566,2014-07-21,23,20,18,20,18,17,100,90,78,1013,1011,1010,27.0,12.0,2.0,16,10,,3.05,7.0,Rain,223,RP
567,2014-07-22,29,23,18,20,18,14,96,68,31,1016,1013,1011,29.0,11.0,3.0,23,13,,0.0,5.0,Rain,5,RP
568,2014-07-23,30,24,18,17,14,11,84,48,22,1016,1015,1013,31.0,26.0,19.0,24,11,,0.0,8.0,,36,RP
569,2014-07-24,28,22,17,16,13,10,73,49,27,1014,1012,1011,31.0,18.0,6.0,18,10,,0.76,7.0,Rain-Thunderstorm,17,RP
570,2014-07-25,27,21,14,16,15,13,97,65,35,1014,1012,1011,31.0,12.0,3.0,26,6,45.0,0.0,3.0,Rain,348,RP
571,2014-07-26,26,21,15,17,16,13,93,65,34,1014,1013,1012,31.0,19.0,10.0,16,6,,0.0,2.0,,294,RP
572,2014-07-27,29,23,16,19,16,13,93,62,27,1016,1015,1013,29.0,14.0,5.0,14,8,,0.25,6.0,Rain-Thunderstorm,330,RP
573,2014-07-28,29,22,16,19,17,15,100,69,38,1015,1011,1008,31.0,14.0,3.0,21,6,,0.0,4.0,Rain-Thunderstorm,335,RP
574,2014-07-29,24,21,18,19,18,17,100,88,70,1009,1008,1007,27.0,8.0,3.0,14,8,,0.51,7.0,Rain-Thunderstorm,180,RP
575,2014-07-30,23,21,18,19,18,16,100,81,65,1014,1010,1008,31.0,13.0,3.0,26,11,,0.0,7.0,Rain,338,RP
576,2014-07-31,26,21,16,17,13,10,88,59,31,1016,1015,1013,29.0,19.0,10.0,13,6,,0.0,5.0,,10,RP
577,2014-08-01,28,21,14,17,14,11,94,57,30,1014,1011,1009,31.0,19.0,8.0,16,6,,0.0,6.0,,101,RP
578,2014-08-02,27,21,14,19,16,13,90,66,46,1010,1008,1007,31.0,22.0,10.0,14,6,,0.76,5.0,Rain,173,RP
579,2014-08-03,26,22,18,18,17,15,92,70,43,1013,1011,1009,31.0,14.0,10.0,14,10,,0.76,5.0,Rain-Thunderstorm,188,RP
580,2014-08-04,27,21,16,18,16,13,100,72,39,1018,1016,1013,26.0,12.0,8.0,27,8,,0.25,4.0,Rain-Thunderstorm,223,RP
581,2014-08-05,24,19,13,16,14,12,100,74,39,1020,1019,1018,31.0,10.0,0.0,11,5,,0.0,6.0,Fog-Rain,343,RP
582,2014-08-06,27,19,12,15,13,10,98,59,25,1020,1017,1014,27.0,16.0,10.0,14,6,,0.0,5.0,,194,RP
583,2014-08-07,26,21,16,17,14,12,94,63,28,1016,1015,1014,31.0,12.0,5.0,11,6,,0.0,5.0,Rain,72,RP
584,2014-08-08,29,21,13,19,16,13,96,63,34,1015,1013,1008,31.0,18.0,10.0,21,6,34.0,2.03,4.0,Rain,137,RP
585,2014-08-09,26,22,18,17,14,11,87,55,30,1014,1012,1006,31.0,14.0,10.0,26,13,42.0,0.0,4.0,Rain,240,RP
586,2014-08-10,27,21,16,19,17,13,100,72,46,1013,1009,1005,31.0,12.0,5.0,27,10,58.0,5.08,5.0,Rain-Thunderstorm,189,RP
587,2014-08-11,24,19,15,18,12,8,92,58,28,1015,1014,1009,24.0,12.0,10.0,24,11,48.0,0.0,5.0,Rain,242,RP
588,2014-08-12,24,19,14,14,11,7,78,54,23,1015,1014,1011,10.0,10.0,10.0,19,13,,0.0,5.0,Rain,218,RP
589,2014-08-13,20,16,12,16,13,11,94,78,52,1011,1006,1004,31.0,12.0,6.0,23,6,,5.08,7.0,Rain,201,RP
590,2014-08-14,22,18,13,15,13,11,94,74,48,1013,1012,1011,14.0,10.0,6.0,21,11,,5.08,6.0,Rain-Thunderstorm,202,RP
591,2014-08-15,19,17,14,14,13,11,97,81,53,1016,1014,1012,26.0,11.0,6.0,21,11,,5.08,6.0,Rain,207,RP
592,2014-08-16,20,17,13,13,12,9,96,72,44,1021,1019,1016,31.0,14.0,7.0,26,10,47.0,6.1,6.0,Rain,273,RP
593,2014-08-17,22,18,14,14,11,9,90,60,39,1020,1015,1011,31.0,18.0,10.0,24,14,,0.0,6.0,Rain,225,RP
594,2014-08-18,17,14,12,13,11,10,90,70,54,1012,1011,1009,10.0,10.0,10.0,21,13,,2.03,7.0,Rain,216,RP
595,2014-08-19,22,16,11,13,10,6,100,69,31,1015,1012,1012,31.0,14.0,10.0,24,11,,0.0,5.0,,210,RP
596,2014-08-20,19,13,7,10,8,5,95,60,29,1018,1017,1016,31.0,17.0,10.0,11,5,,0.0,7.0,,211,RP
597,2014-08-21,22,15,8,11,7,3,94,58,20,1019,1017,1016,31.0,16.0,10.0,14,6,,0.0,4.0,Rain,239,RP
598,2014-08-22,22,14,8,9,8,4,93,57,27,1017,1015,1013,29.0,29.0,29.0,18,8,,0.0,8.0,,195,RP
599,2014-08-23,19,16,12,12,11,10,94,70,54,1017,1015,1014,31.0,13.0,10.0,21,10,,1.02,7.0,Rain,227,RP
600,2014-08-24,19,13,8,11,9,5,100,70,39,1021,1020,1017,23.0,10.0,2.0,19,6,,0.25,4.0,Fog-Rain,173,RP
601,2014-08-25,19,14,9,13,10,9,94,68,43,1020,1016,1012,23.0,13.0,10.0,18,10,,0.0,8.0,Rain,182,RP
602,2014-08-26,22,17,13,17,14,12,100,83,50,1011,1006,1004,31.0,11.0,3.0,19,11,,1.02,7.0,Rain,215,RP
603,2014-08-27,22,18,13,16,12,10,100,73,41,1018,1015,1008,31.0,13.0,5.0,14,8,,0.0,6.0,Rain,359,RP
604,2014-08-28,24,17,10,16,13,10,100,71,36,1018,1017,1015,31.0,19.0,10.0,14,6,,0.0,4.0,,193,RP
605,2014-08-29,25,20,16,17,14,12,89,65,33,1017,1016,1015,10.0,10.0,10.0,14,8,,0.0,5.0,Rain,236,RP
606,2014-08-30,24,19,13,16,13,10,99,62,33,1020,1018,1017,31.0,12.0,6.0,14,8,,0.0,5.0,Rain,234,RP
607,2014-08-31,21,17,13,16,13,11,96,82,53,1017,1015,1014,31.0,13.0,5.0,26,8,,6.1,7.0,Rain,286,RP
608,2014-09-01,19,14,10,13,11,9,97,74,52,1022,1020,1017,31.0,13.0,8.0,11,5,,0.0,7.0,,331,RP
609,2014-09-02,21,16,11,13,12,11,98,74,45,1022,1021,1020,31.0,14.0,10.0,14,6,,0.0,6.0,Rain,15,RP
610,2014-09-03,18,16,13,14,12,10,94,75,59,1022,1021,1019,31.0,15.0,10.0,16,10,,0.0,6.0,,25,RP
611,2014-09-04,21,18,14,16,14,13,88,74,57,1020,1017,1016,18.0,11.0,8.0,18,10,,0.0,7.0,,42,RP
612,2014-09-05,25,19,14,17,16,14,100,75,43,1016,1014,1013,19.0,8.0,3.0,8,5,,0.0,4.0,,90,RP
613,2014-09-06,27,20,13,17,15,12,100,69,34,1014,1013,1011,31.0,11.0,2.0,11,5,,0.0,2.0,,171,RP
614,2014-09-07,26,20,14,17,15,13,96,68,39,1015,1014,1013,23.0,11.0,6.0,11,6,,0.0,3.0,,2,RP
615,2014-09-08,26,21,16,17,15,13,94,69,38,1017,1016,1015,24.0,10.0,5.0,14,8,,0.0,4.0,,356,RP
616,2014-09-09,23,18,13,14,12,10,91,66,38,1019,1018,1017,31.0,10.0,4.0,14,10,,0.0,4.0,,360,RP
617,2014-09-10,20,16,11,11,9,8,89,66,39,1019,1018,1017,31.0,16.0,8.0,23,11,,0.0,7.0,,8,RP
618,2014-09-11,19,13,8,13,10,8,94,74,42,1019,1016,1016,21.0,10.0,7.0,19,10,,0.0,6.0,Rain,355,RP
619,2014-09-12,16,13,11,14,12,10,95,91,82,1019,1017,1016,21.0,9.0,4.0,16,11,,4.06,7.0,Rain,341,RP
620,2014-09-13,20,17,14,16,14,13,88,81,67,1022,1021,1018,31.0,13.0,10.0,18,11,,0.0,8.0,,358,RP
621,2014-09-14,23,19,14,16,14,13,94,75,51,1022,1019,1017,27.0,11.0,6.0,14,8,,0.0,6.0,,1,RP
622,2014-09-15,21,17,12,15,14,12,100,77,55,1017,1016,1015,31.0,13.0,8.0,14,6,,0.0,7.0,,110,RP
623,2014-09-16,24,17,10,15,13,11,100,72,41,1016,1015,1014,31.0,15.0,8.0,10,5,,0.0,2.0,,102,RP
624,2014-09-17,26,18,10,15,13,10,100,68,32,1014,1012,1011,31.0,12.0,6.0,11,5,,0.0,,Fog,84,RP
625,2014-09-18,26,20,14,19,16,13,94,72,38,1012,1011,1011,31.0,17.0,10.0,13,5,,0.0,8.0,Rain,157,RP
626,2014-09-19,25,20,14,17,16,14,97,75,50,1014,1013,1012,31.0,14.0,6.0,14,8,,0.0,5.0,Rain,195,RP
627,2014-09-20,26,21,16,17,16,14,100,77,46,1016,1015,1014,29.0,15.0,9.0,14,8,,0.0,5.0,Rain,181,RP
628,2014-09-21,21,18,13,17,15,12,100,87,58,1019,1015,1014,31.0,11.0,2.0,16,8,,20.07,7.0,Rain-Thunderstorm,318,RP
629,2014-09-22,17,12,7,11,8,6,100,78,56,1022,1020,1017,27.0,11.0,5.0,32,10,,3.05,5.0,Rain-Thunderstorm,292,RP
630,2014-09-23,16,10,4,11,7,4,100,78,39,1024,1021,1019,31.0,8.0,0.0,11,6,,0.0,5.0,Fog,86,RP
631,2014-09-24,16,11,6,10,8,5,97,77,59,1019,1014,1012,27.0,18.0,10.0,11,5,,0.0,6.0,Rain,200,RP
632,2014-09-25,18,14,10,12,10,7,94,73,49,1024,1020,1014,31.0,10.0,5.0,13,8,,0.0,7.0,Rain,248,RP
